FullQualifiedName,name,Maintainability,CBO,CYC_Classes,DAC,DIT,ILCOM,LCOM,LD,LEN,LOC,LOD_Class,MPC,NAM,NOC,NOM,RFC,TCC,WMC
org.springframework.boot.actuate.autoconfigure.EndpointMvcIntegrationTests.java.EndpointMvcIntegrationTests,EndpointMvcIntegrationTests,0.068318936,3,1,3,0,1,0,1,27,94,0.5,1,3,0,1,2,0,1
org.springframework.boot.actuate.endpoint.MetricsEndpointTests.java.MetricsEndpointTests,MetricsEndpointTests,0.068318936,6,1,6,0,1,2,1,20,77,0.666666667,4,5,0,2,3,0,2
org.springframework.boot.actuate.autoconfigure.EndpointWebMvcAutoConfigurationTests.java.EndpointWebMvcAutoConfigurationTests.GrabManagementPort,GrabManagementPort,0.049088167,0,1,0,0,1,0,1,18,23,1,0,4,0,2,2,1,3
org.springframework.boot.actuate.autoconfigure.EndpointWebMvcAutoConfiguration.java.TraceRepositoryAutoConfiguration.java.TraceRepositoryAutoConfiguration,TraceRepositoryAutoConfiguration,0.136637872,2,1,2,0,0,1,0,32,15,0.5,0,1,0,1,1,0,1
org.springframework.boot.actuate.autoconfigure.EndpointWebMvcAutoConfigurationTests.java.EndpointWebMvcAutoConfigurationTests.TestEndpoint,TestEndpoint,0.185726039,2,1,2,1,0,16,0,12,25,1,0,4,0,4,4,0,4
org.springframework.boot.actuate.health.ElasticsearchHealthIndicatorTests.java.ElasticsearchHealthIndicatorTests,ElasticsearchHealthIndicatorTests,0.049088167,7,1,6,0,1,0,0.5,33,194,0.9,24,14,0,9,14,1,9
org.springframework.boot.actuate.autoconfigure.EndpointWebMvcAutoConfigurationTests.java.EndpointWebMvcAutoConfigurationTests.DisableConfig,DisableConfig,0.219885507,2,5,2,0,0,1,0,13,12,1,1,1,0,1,2,0,1
org.springframework.boot.actuate.metrics.EndpointWebMvcAutoConfiguration.java.Metric.java.Metric,Metric,0,0,1,0,0,1,4,1,6,114,0.444444444,0,11,0,8,8,0.428571429,11
org.springframework.boot.actuate.endpoint.ConfigurationPropertiesReportEndpointMethodAnnotationsTests.java.ConfigurationPropertiesReportEndpointMethodAnnotationsTests.Bar,Bar,0.117407103,0,1,0,0,1,0,0,3,14,1,0,3,0,2,2,1,2
org.springframework.boot.actuate.metrics.repository.redis.RedisServer.java.RedisServer,RedisServer,0,0,1,0,0,1,0,1,11,117,0.625,0,11,0,7,7,0.333333333,9
org.springframework.boot.actuate.autoconfigure.EndpointWebMvcAutoConfigurationTests.java.EndpointWebMvcAutoConfigurationTests.RandomPortConfig,RandomPortConfig,0.219885507,2,5,2,0,0,1,0,16,12,1,1,1,0,1,2,0,1
org.springframework.boot.actuate.endpoint.ConfigurationPropertiesReportEndpointMethodAnnotationsTests.java.ConfigurationPropertiesReportEndpointMethodAnnotationsTests.Foo,Foo,0.117407103,0,1,0,0,1,0,0,3,13,1,0,3,0,2,2,1,2
