FullQualifiedName,name,Maintainability,CBO,CYC_Classes,DAC,DIT,ILCOM,LCOM,LD,LEN,LOC,LOD_Class,MPC,NAM,NOC,NOM,RFC,TCC,WMC
io.netty.channel.ChannelProgressiveFutureListener.java.ChannelProgressiveFutureListener,ChannelProgressiveFutureListener,0.152904285,1,1,1,0,0,0,0,32,7,0,0,0,0,0,0,0,0
io.netty.channel.EmbeddedChannel.java.LocalChannel.java.FixedChannelPool.java.InternetProtocolFamily.java.BaseChannelTest.java.BaseChannelTest,BaseChannelTest,0.117407103,9,1,9,0,1,4,1,15,63,1,9,7,1,6,11,0,9
io.netty.channel.nio.EmbeddedChannel.java.LocalChannel.java.AbstractNioByteChannel.java.AbstractNioByteChannel.NioByteUnsafe,NioByteUnsafe,0.215005583,12,84,7,3,0,9,0,13,112,1,25,3,1,3,24,0,17
io.netty.channel.DefaultChannelConfig.java.DefaultChannelConfig,DefaultChannelConfig,0.175966191,10,84,10,1,10,557,1,20,311,0.923076923,1,39,3,25,26,0.034632035,62
io.netty.channel.nio.EmbeddedChannel.java.LocalChannel.java.AbstractNioByteChannel.java.AbstractNioByteChannel,AbstractNioByteChannel,0.09759848,8,84,6,3,2,77,1,22,314,0.6,14,11,1,9,19,0,34
io.netty.channel.EmbeddedChannel.java.LocalChannel.java.FixedChannelPool.java.InternetProtocolFamily.java.SingleThreadEventLoopTest.java.AbstractChannelTest.java.AbstractChannelTest.TestChannel.TestUnsafe,TestUnsafe,0.185726039,2,1,2,2,0,1,0,10,5,1,0,1,0,1,1,0,1
io.netty.channel.EmbeddedChannel.java.LocalChannel.java.FixedChannelPool.java.InternetProtocolFamily.java.SingleThreadEventLoopTest.java.AbstractChannelTest.java.AbstractChannelTest.TestChannel,TestChannel,0.185726039,8,1,8,2,0,169,0,11,67,1,2,13,0,13,13,0,13
io.netty.channel.pool.EmbeddedChannel.java.LocalChannel.java.FixedChannelPool.java.InternetProtocolFamily.java.SingleThreadEventLoopTest.java.LoggingHandler.java.LocalTransportThreadModelTest3.java.FixedChannelPoolTest.java.FixedChannelPoolTest.TestChannelPoolHandler,TestChannelPoolHandler,0.185726039,2,1,2,2,0,1,0,22,6,1,0,1,0,1,1,0,1
io.netty.channel.EmbeddedChannel.java.LocalChannel.java.FixedChannelPool.java.InternetProtocolFamily.java.DefaultChannelIdTest.java.DefaultChannelIdTest,DefaultChannelIdTest,0.185726039,2,1,2,0,0,25,0,20,46,1,14,5,0,5,8,0,5
io.netty.channel.PendingWriteQueue.java.PendingWriteQueue.PendingWrite,PendingWrite,0.068318936,1,1,1,0,1,0,1,12,37,0.666666667,0,8,0,2,2,0,2
io.netty.channel.socket.EmbeddedChannel.java.LocalChannel.java.FixedChannelPool.java.InternetProtocolFamily.java.DatagramChannelConfig.java.DatagramChannelConfig,DatagramChannelConfig,0.165917416,5,84,5,1,0,625,0,21,152,0.269230769,0,25,1,25,25,0,25
io.netty.bootstrap.Bootstrap.java.Bootstrap,Bootstrap,0.09759848,9,84,9,0,3,229,0.8,9,270,0.333333333,12,21,0,17,27,0.128205128,31
io.netty.channel.EmbeddedChannel.java.LocalChannel.java.FixedChannelPool.java.InternetProtocolFamily.java.ChannelOptionTest.java.ChannelOptionTest,ChannelOptionTest,0.185726039,1,1,1,0,0,9,0,17,38,1,0,3,0,3,3,0,3
io.netty.channel.EmbeddedChannel.java.LocalChannel.java.FixedChannelPool.java.InternetProtocolFamily.java.SingleThreadEventLoopTest.java.AbstractChannelTest.java.AbstractChannelTest,AbstractChannelTest,0.185726039,9,1,6,0,0,25,0,19,137,1,20,5,0,5,16,0,6
io.netty.channel.embedded.EmbeddedChannel.java.EmbeddedEventLoop.java.EmbeddedEventLoop,EmbeddedEventLoop,0.117407103,10,1,8,2,1,1436,1,17,213,1,20,39,0,38,57,0,43
io.netty.channel.socket.EmbeddedChannel.java.LocalChannel.java.FixedChannelPool.java.InternetProtocolFamily.java.SocketChannel.java.SocketChannel,SocketChannel,0.165917416,5,84,5,1,0,64,0,13,38,0.444444444,0,8,2,8,8,0,8
io.netty.channel.ChannelHandlerAppender.java.ChannelHandlerAppender.Entry,Entry,0.185726039,1,1,1,0,0,0,0,5,9,1,0,2,0,0,0,0,0
io.netty.channel.ChannelHandlerAppender.java.ChannelHandlerAppender,ChannelHandlerAppender,0.068318936,7,1,7,2,1,18,0.5,22,185,0.142857143,6,9,0,6,11,0,17
